site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
129,S,0,-0.012761262974872345,3.691227052051062,5.28,0.12904506921768188,0.025650033727288246,0.12105993181467056,0.10239347070455551,0.1636817902326584
130,S,0,-1.6079191379560638,6.454121552089282,5.280000000000001,0.15049202740192413,0.04847045615315437,0.21270571649074554,0.14430849254131317,0.09446188062429428
131,S,0,-3.2030770129372557,9.217016052127502,5.280000000000001,0.1120954230427742,0.020425371825695038,0.09628847986459732,0.09906092286109924,0.14093688130378723
132,S,0,-4.798234887918449,11.979910552165723,5.280000000000001,0.10038069635629654,0.009447668679058552,0.11313298344612122,0.0974573940038681,0.0905517190694809
133,S,0,-6.393392762899639,14.742805052203943,5.280000000000001,0.19375205039978027,0.008532213978469372,0.20436587929725647,0.18347442150115967,0.19341585040092468
134,S,0,-7.988550637880831,17.505699552242163,5.280000000000002,0.22583532333374023,0.003878642339259386,0.22039727866649628,0.2291761040687561,0.22793257236480713
135,S,0,-9.583708512862023,20.26859405228038,5.280000000000002,0.22478054463863373,0.005965175107121468,0.21732410788536072,0.23192580044269562,0.22509171068668365
136,S,0,4.772712362006319,0.9283325520128419,5.28,0.0798603817820549,0.004498168360441923,0.07399140298366547,0.08066963404417038,0.08492010086774826
137,S,0,3.177554487025127,3.691227052051062,5.280000000000001,0.22471457719802856,0.03404972702264786,0.2569330334663391,0.1776125431060791,0.23959816992282867
138,S,0,1.5823966120439357,6.454121552089282,5.280000000000001,0.09078500419855118,0.006732561159878969,0.08537963032722473,0.08669966459274292,0.10027574002742767
139,S,0,-0.012761262937256213,9.217016052127502,5.280000000000001,0.27674996852874756,0.017195159569382668,0.29016727209091187,0.25247737765312195,0.28760528564453125
140,S,0,-1.607919137918449,11.979910552165723,5.280000000000001,0.25808995962142944,0.02224244549870491,0.2609657645225525,0.22952482104301453,0.2837792932987213
141,S,0,-3.20307701289964,14.742805052203943,5.280000000000002,0.19672775268554688,0.013644283637404442,0.20981520414352417,0.20246364176273346,0.1779044270515442
142,S,0,-4.798234887880832,17.505699552242163,5.280000000000002,0.07681698352098465,0.002331474330276251,0.0778520479798317,0.07901056110858917,0.07358833402395248
143,S,0,-6.393392762862024,20.26859405228038,5.280000000000002,0.08138906210660934,0.0032407392282038927,0.07962033897638321,0.078611820936203,0.08593501895666122
144,S,0,7.96302811200632,0.9283325520128419,5.280000000000001,0.07198220491409302,0.005568471737205982,0.07355305552482605,0.06451387703418732,0.07787967473268509
145,S,0,6.367870237025128,3.691227052051062,5.280000000000001,0.0797068402171135,0.003914461471140385,0.08524258434772491,0.07690543681383133,0.07697248458862305
146,S,0,4.7727123620439365,6.454121552089282,5.280000000000001,0.22358818352222443,0.02184324711561203,0.23821549117565155,0.19271136820316315,0.23983769118785858
147,S,0,3.1775544870627446,9.217016052127502,5.280000000000001,0.23756594955921173,0.01622474566102028,0.24928808212280273,0.21462252736091614,0.2487872689962387
148,S,0,1.5823966120815518,11.979910552165723,5.280000000000002,0.07135552167892456,0.0006784289726056159,0.07224379479885101,0.0705973356962204,0.07122543454170227
149,S,0,-0.012761262899639192,14.742805052203943,5.280000000000002,0.2415422946214676,0.008319161832332611,0.25257930159568787,0.23249517381191254,0.23955246806144714
150,S,0,-1.607919137880831,17.505699552242163,5.280000000000002,0.07796981185674667,0.006801174953579903,0.07380884885787964,0.07254037261009216,0.08756019920110703
151,Se,1,-3.203077012862023,20.26859405228038,5.280000000000002,0.07277587801218033,0.005954388994723558,0.08080139011144638,0.07097118347883224,0.06655506789684296
152,S,0,11.15334386200632,0.9283325520128419,5.280000000000001,0.07670152932405472,0.0017787241376936436,0.07921286672353745,0.07532061636447906,0.07557111233472824
153,S,0,9.558185987025128,3.691227052051062,5.280000000000001,0.2613041400909424,0.003916940651834011,0.2585393488407135,0.25852954387664795,0.2668435275554657
154,S,0,7.963028112043936,6.454121552089282,5.280000000000001,0.22481556236743927,0.014168545603752136,0.24438059329986572,0.21128754317760468,0.2187785655260086
155,S,0,6.3678702370627445,9.217016052127502,5.280000000000002,0.1302221417427063,0.0172592643648386,0.12862038612365723,0.10993039608001709,0.15211565792560577
156,S,0,4.772712362081552,11.979910552165723,5.280000000000002,0.19714832305908203,0.03269725292921066,0.22727328538894653,0.15170441567897797,0.212467223405838
157,S,0,3.1775544871003607,14.742805052203943,5.280000000000002,0.2905232012271881,0.018091553822159767,0.2969769537448883,0.2658552825450897,0.3087373673915863
158,S,0,1.5823966121191688,17.505699552242163,5.280000000000002,0.2147231101989746,0.06297893077135086,0.2829625904560089,0.1310347467660904,0.23017196357250214
159,S,0,-0.01276126286202306,20.26859405228038,5.280000000000002,0.07898160070180893,0.0025738216936588287,0.07993028312921524,0.08155059069395065,0.07546393573284149
160,S,0,14.343659612006318,0.9283325520128419,5.280000000000001,0.21364863216876984,0.009875500574707985,0.2122384011745453,0.2023206204175949,0.2263869196176529
161,S,0,12.748501737025126,3.691227052051062,5.280000000000001,0.1443926841020584,0.034586068242788315,0.15220670402050018,0.09867061674594879,0.18230076134204865
162,S,0,11.153343862043934,6.454121552089282,5.280000000000002,0.21617382764816284,0.010178519412875175,0.2105642557144165,0.20749805867671967,0.23045915365219116
163,S,0,9.558185987062743,9.217016052127502,5.280000000000002,0.17759336531162262,0.07157399505376816,0.24202623963356018,0.21298286318778992,0.07777102291584015
164,S,0,7.96302811208155,11.979910552165723,5.280000000000002,0.1829909086227417,0.07302498072385788,0.07981652766466141,0.23848389089107513,0.23067232966423035
165,S,0,6.367870237100359,14.742805052203943,5.280000000000002,0.11278900504112244,0.035413894802331924,0.16238975524902344,0.08198530972003937,0.09399194270372391
166,S,0,4.772712362119167,17.505699552242163,5.280000000000002,0.13531193137168884,0.02145015075802803,0.15164177119731903,0.14928670227527618,0.10500732809305191
167,S,0,3.177554487137975,20.26859405228038,5.280000000000003,0.2288321703672409,0.0039201113395392895,0.22827808558940887,0.22433212399482727,0.23388631641864777
168,S,0,17.533975362006316,0.9283325520128419,5.280000000000001,0.14694879949092865,0.042895324528217316,0.20398318767547607,0.10053403675556183,0.13632920384407043
169,S,0,15.938817487025126,3.691227052051062,5.280000000000002,0.20438815653324127,0.017305081710219383,0.21036362648010254,0.22195325791835785,0.18084758520126343
